,vbias,rbias,ibias,ibias_meas,counts,vtrig,count_time,count_rate,att_db,delay,port
33,0.198,100000,1.98E-06,1.88E-06,0,0.03,1,0,30,0.1,1
34,0.204,100000,2.04E-06,1.94E-06,0,0.03,1,0,30,0.1,1
35,0.21,100000,2.10E-06,2.00E-06,0,0.03,1,0,30,0.1,1
36,0.216,100000,2.16E-06,2.06E-06,0,0.03,1,0,30,0.1,1
37,0.222,100000,2.22E-06,2.12E-06,0,0.03,1,0,30,0.1,1
38,0.228,100000,2.28E-06,2.18E-06,0,0.03,1,0,30,0.1,1
39,0.234,100000,2.34E-06,2.24E-06,0,0.03,1,0,30,0.1,1
40,0.24,100000,2.40E-06,2.30E-06,0,0.03,1,0,30,0.1,1
41,0.246,100000,2.46E-06,2.36E-06,0,0.03,1,0,30,0.1,1
42,0.252,100000,2.52E-06,2.42E-06,1,0.03,1,1,30,0.1,1
43,0.258,100000,2.58E-06,2.48E-06,0,0.03,1,0,30,0.1,1
44,0.264,100000,2.64E-06,2.54E-06,1,0.03,1,1,30,0.1,1
45,0.27,100000,2.70E-06,2.60E-06,4,0.03,1,4,30,0.1,1
46,0.276,100000,2.76E-06,2.66E-06,14,0.03,1,14,30,0.1,1
47,0.282,100000,2.82E-06,2.72E-06,41,0.03,1,41,30,0.1,1
48,0.288,100000,2.88E-06,2.78E-06,118,0.03,1,118,30,0.1,1
49,0.294,100000,2.94E-06,2.84E-06,281,0.03,1,281,30,0.1,1
50,0.3,100000,3.00E-06,2.90E-06,668,0.03,1,668,30,0.1,1
51,0.306,100000,3.06E-06,2.96E-06,1165,0.03,1,1165,30,0.1,1
52,0.312,100000,3.12E-06,3.02E-06,2050,0.03,1,2050,30,0.1,1
53,0.318,100000,3.18E-06,3.08E-06,2933,0.03,1,2933,30,0.1,1
54,0.324,100000,3.24E-06,3.14E-06,4264,0.03,1,4264,30,0.1,1
55,0.33,100000,3.30E-06,3.20E-06,5745,0.03,1,5745,30,0.1,1
56,0.336,100000,3.36E-06,3.26E-06,7728,0.03,1,7728,30,0.1,1
57,0.342,100000,3.42E-06,3.32E-06,10226,0.03,1,10226,30,0.1,1
58,0.348,100000,3.48E-06,3.38E-06,13396,0.03,1,13396,30,0.1,1
59,0.354,100000,3.54E-06,3.44E-06,16796,0.03,1,16796,30,0.1,1
60,0.36,100000,3.60E-06,3.50E-06,20800,0.03,1,20800,30,0.1,1
61,0.366,100000,3.66E-06,3.56E-06,24818,0.03,1,24818,30,0.1,1
62,0.372,100000,3.72E-06,3.62E-06,29299,0.03,1,29299,30,0.1,1
63,0.378,100000,3.78E-06,3.68E-06,34424,0.03,1,34424,30,0.1,1
64,0.384,100000,3.84E-06,3.74E-06,39984,0.03,1,39984,30,0.1,1
65,0.39,100000,3.90E-06,3.80E-06,45297,0.03,1,45297,30,0.1,1
66,0.396,100000,3.96E-06,3.86E-06,51094,0.03,1,51094,30,0.1,1
67,0.402,100000,4.02E-06,3.92E-06,56871,0.03,1,56871,30,0.1,1
68,0.408,100000,4.08E-06,3.98E-06,62032,0.03,1,62032,30,0.1,1
69,0.414,100000,4.14E-06,4.04E-06,67675,0.03,1,67675,30,0.1,1
70,0.42,100000,4.20E-06,4.10E-06,72486,0.03,1,72486,30,0.1,1
71,0.426,100000,4.26E-06,4.16E-06,77284,0.03,1,77284,30,0.1,1
72,0.432,100000,4.32E-06,4.22E-06,83338,0.03,1,83338,30,0.1,1
73,0.438,100000,4.38E-06,4.28E-06,88931,0.03,1,88931,30,0.1,1
74,0.444,100000,4.44E-06,4.34E-06,91753,0.03,1,91753,30,0.1,1
75,0.45,100000,4.50E-06,4.40E-06,93813,0.03,1,93813,30,0.1,1
76,0.456,100000,4.56E-06,4.46E-06,96708,0.03,1,96708,30,0.1,1
77,0.462,100000,4.62E-06,4.52E-06,101160,0.03,1,101160,30,0.1,1
78,0.468,100000,4.68E-06,4.58E-06,104218,0.03,1,104218,30,0.1,1
79,0.474,100000,4.74E-06,4.64E-06,104263,0.03,1,104263,30,0.1,1
80,0.48,100000,4.80E-06,4.70E-06,106429,0.03,1,106429,30,0.1,1
81,0.486,100000,4.86E-06,4.76E-06,111342,0.03,1,111342,30,0.1,1
82,0.492,100000,4.92E-06,4.82E-06,113555,0.03,1,113555,30,0.1,1
83,0.498,100000,4.98E-06,4.88E-06,114210,0.03,1,114210,30,0.1,1
84,0.504,100000,5.04E-06,4.94E-06,111627,0.03,1,111627,30,0.1,1
85,0.51,100000,5.10E-06,5.00E-06,113505,0.03,1,113505,30,0.1,1
86,0.516,100000,5.16E-06,5.06E-06,114522,0.03,1,114522,30,0.1,1
87,0.522,100000,5.22E-06,5.12E-06,117394,0.03,1,117394,30,0.1,1
88,0.528,100000,5.28E-06,5.18E-06,118034,0.03,1,118034,30,0.1,1
89,0.534,100000,5.34E-06,5.24E-06,119006,0.03,1,119006,30,0.1,1
90,0.54,100000,5.40E-06,5.30E-06,120257,0.03,1,120257,30,0.1,1
91,0.546,100000,5.46E-06,5.36E-06,119796,0.03,1,119796,30,0.1,1
92,0.552,100000,5.52E-06,5.42E-06,118107,0.03,1,118107,30,0.1,1
93,0.558,100000,5.58E-06,5.48E-06,118494,0.03,1,118494,30,0.1,1
94,0.564,100000,5.64E-06,5.54E-06,119270,0.03,1,119270,30,0.1,1
95,0.57,100000,5.70E-06,5.60E-06,118708,0.03,1,118708,30,0.1,1
96,0.576,100000,5.76E-06,5.66E-06,119943,0.03,1,119943,30,0.1,1
97,0.582,100000,5.82E-06,5.72E-06,121368,0.03,1,121368,30,0.1,1
98,0.588,100000,5.88E-06,5.78E-06,122814,0.03,1,122814,30,0.1,1
99,0.594,100000,5.94E-06,5.84E-06,123268,0.03,1,123268,30,0.1,1
100,0.6,100000,6.00E-06,5.90E-06,123306,0.03,1,123306,30,0.1,1
101,0.606,100000,6.06E-06,5.96E-06,123611,0.03,1,123611,30,0.1,1
102,0.612,100000,6.12E-06,6.02E-06,123253,0.03,1,123253,30,0.1,1
103,0.618,100000,6.18E-06,6.08E-06,123595,0.03,1,123595,30,0.1,1
104,0.624,100000,6.24E-06,6.14E-06,124284,0.03,1,124284,30,0.1,1
105,0.63,100000,6.30E-06,6.20E-06,124205,0.03,1,124205,30,0.1,1
106,0.636,100000,6.36E-06,6.26E-06,125091,0.03,1,125091,30,0.1,1
107,0.642,100000,6.42E-06,6.32E-06,124251,0.03,1,124251,30,0.1,1
108,0.648,100000,6.48E-06,6.38E-06,121947,0.03,1,121947,30,0.1,1
109,0.654,100000,6.54E-06,6.44E-06,122820,0.03,1,122820,30,0.1,1
110,0.66,100000,6.60E-06,6.50E-06,122117,0.03,1,122117,30,0.1,1
111,0.666,100000,6.66E-06,6.56E-06,121364,0.03,1,121364,30,0.1,1
112,0.672,100000,6.72E-06,6.62E-06,121669,0.03,1,121669,30,0.1,1
113,0.678,100000,6.78E-06,6.68E-06,120952,0.03,1,120952,30,0.1,1
114,0.684,100000,6.84E-06,6.74E-06,122322,0.03,1,122322,30,0.1,1
115,0.69,100000,6.90E-06,6.80E-06,120676,0.03,1,120676,30,0.1,1
116,0.696,100000,6.96E-06,6.86E-06,123713,0.03,1,123713,30,0.1,1
117,0.702,100000,7.02E-06,6.92E-06,124643,0.03,1,124643,30,0.1,1
118,0.708,100000,7.08E-06,6.98E-06,123555,0.03,1,123555,30,0.1,1
119,0.714,100000,7.14E-06,7.04E-06,123438,0.03,1,123438,30,0.1,1
120,0.72,100000,7.20E-06,7.10E-06,121367,0.03,1,121367,30,0.1,1
121,0.726,100000,7.26E-06,7.16E-06,124716,0.03,1,124716,30,0.1,1
122,0.732,100000,7.32E-06,7.22E-06,125411,0.03,1,125411,30,0.1,1
123,0.738,100000,7.38E-06,7.28E-06,125353,0.03,1,125353,30,0.1,1
124,0.744,100000,7.44E-06,7.34E-06,125343,0.03,1,125343,30,0.1,1
125,0.75,100000,7.50E-06,7.40E-06,123339,0.03,1,123339,30,0.1,1
126,0.756,100000,7.56E-06,7.46E-06,122266,0.03,1,122266,30,0.1,1
127,0.762,100000,7.62E-06,7.52E-06,121594,0.03,1,121594,30,0.1,1
128,0.768,100000,7.68E-06,7.58E-06,121345,0.03,1,121345,30,0.1,1
129,0.774,100000,7.74E-06,7.64E-06,121135,0.03,1,121135,30,0.1,1
130,0.78,100000,7.80E-06,7.70E-06,66671,0.03,1,66671,30,0.1,1
131,0.786,100000,7.86E-06,1.58E-06,0,0.03,1,0,30,0.1,1
132,0.792,100000,7.92E-06,1.59E-06,0,0.03,1,0,30,0.1,1
133,0.798,100000,7.98E-06,1.60E-06,0,0.03,1,0,30,0.1,1
134,0.804,100000,8.04E-06,1.61E-06,0,0.03,1,0,30,0.1,1
135,0.81,100000,8.10E-06,1.62E-06,0,0.03,1,0,30,0.1,1
136,0.816,100000,8.16E-06,1.63E-06,0,0.03,1,0,30,0.1,1
137,0.822,100000,8.22E-06,1.65E-06,0,0.03,1,0,30,0.1,1
138,0.828,100000,8.28E-06,1.66E-06,0,0.03,1,0,30,0.1,1
139,0.834,100000,8.34E-06,1.67E-06,0,0.03,1,0,30,0.1,1
140,0.84,100000,8.40E-06,1.68E-06,0,0.03,1,0,30,0.1,1
141,0.846,100000,8.46E-06,1.69E-06,0,0.03,1,0,30,0.1,1
142,0.852,100000,8.52E-06,1.71E-06,0,0.03,1,0,30,0.1,1
143,0.858,100000,8.58E-06,1.72E-06,0,0.03,1,0,30,0.1,1
144,0.864,100000,8.64E-06,1.73E-06,0,0.03,1,0,30,0.1,1
145,0.87,100000,8.70E-06,1.74E-06,0,0.03,1,0,30,0.1,1
146,0.876,100000,8.76E-06,1.76E-06,0,0.03,1,0,30,0.1,1
147,0.882,100000,8.82E-06,1.77E-06,0,0.03,1,0,30,0.1,1
148,0.888,100000,8.88E-06,1.78E-06,0,0.03,1,0,30,0.1,1
149,0.894,100000,8.94E-06,1.79E-06,0,0.03,1,0,30,0.1,1
150,0.9,100000,9.00E-06,1.80E-06,0,0.03,1,0,30,0.1,1
151,0.906,100000,9.06E-06,1.82E-06,0,0.03,1,0,30,0.1,1
152,0.912,100000,9.12E-06,1.83E-06,0,0.03,1,0,30,0.1,1
153,0.918,100000,9.18E-06,1.84E-06,0,0.03,1,0,30,0.1,1
154,0.924,100000,9.24E-06,1.85E-06,0,0.03,1,0,30,0.1,1
155,0.93,100000,9.30E-06,1.86E-06,0,0.03,1,0,30,0.1,1
156,0.936,100000,9.36E-06,1.88E-06,0,0.03,1,0,30,0.1,1
157,0.942,100000,9.42E-06,1.89E-06,0,0.03,1,0,30,0.1,1
158,0.948,100000,9.48E-06,1.90E-06,0,0.03,1,0,30,0.1,1
159,0.954,100000,9.54E-06,1.91E-06,0,0.03,1,0,30,0.1,1
160,0.96,100000,9.60E-06,1.92E-06,0,0.03,1,0,30,0.1,1
161,0.966,100000,9.66E-06,1.94E-06,0,0.03,1,0,30,0.1,1
162,0.972,100000,9.72E-06,1.95E-06,0,0.03,1,0,30,0.1,1
163,0.978,100000,9.78E-06,1.96E-06,0,0.03,1,0,30,0.1,1
164,0.984,100000,9.84E-06,1.97E-06,0,0.03,1,0,30,0.1,1
165,0.99,100000,9.90E-06,1.98E-06,0,0.03,1,0,30,0.1,1
166,0.996,100000,9.96E-06,2.00E-06,0,0.03,1,0,30,0.1,1
167,1.002,100000,1.00E-05,2.01E-06,0,0.03,1,0,30,0.1,1
168,1.008,100000,1.01E-05,2.02E-06,0,0.03,1,0,30,0.1,1
169,1.014,100000,1.01E-05,2.03E-06,0,0.03,1,0,30,0.1,1
170,1.02,100000,1.02E-05,2.04E-06,0,0.03,1,0,30,0.1,1
171,1.026,100000,1.03E-05,2.06E-06,0,0.03,1,0,30,0.1,1
172,1.032,100000,1.03E-05,2.07E-06,0,0.03,1,0,30,0.1,1
173,1.038,100000,1.04E-05,2.08E-06,0,0.03,1,0,30,0.1,1
174,1.044,100000,1.04E-05,2.09E-06,0,0.03,1,0,30,0.1,1
175,1.05,100000,1.05E-05,2.10E-06,0,0.03,1,0,30,0.1,1
176,1.056,100000,1.06E-05,2.12E-06,0,0.03,1,0,30,0.1,1
177,1.062,100000,1.06E-05,2.13E-06,0,0.03,1,0,30,0.1,1
178,1.068,100000,1.07E-05,2.14E-06,0,0.03,1,0,30,0.1,1
179,1.074,100000,1.07E-05,2.15E-06,0,0.03,1,0,30,0.1,1
180,1.08,100000,1.08E-05,2.16E-06,0,0.03,1,0,30,0.1,1
181,1.086,100000,1.09E-05,2.18E-06,0,0.03,1,0,30,0.1,1
182,1.092,100000,1.09E-05,2.19E-06,0,0.03,1,0,30,0.1,1
183,1.098,100000,1.10E-05,2.20E-06,0,0.03,1,0,30,0.1,1
184,1.104,100000,1.10E-05,2.21E-06,0,0.03,1,0,30,0.1,1
185,1.11,100000,1.11E-05,2.22E-06,0,0.03,1,0,30,0.1,1
186,1.116,100000,1.12E-05,2.24E-06,0,0.03,1,0,30,0.1,1
187,1.122,100000,1.12E-05,2.25E-06,0,0.03,1,0,30,0.1,1
188,1.128,100000,1.13E-05,2.26E-06,0,0.03,1,0,30,0.1,1
189,1.134,100000,1.13E-05,2.27E-06,0,0.03,1,0,30,0.1,1
190,1.14,100000,1.14E-05,2.29E-06,0,0.03,1,0,30,0.1,1
191,1.146,100000,1.15E-05,2.30E-06,0,0.03,1,0,30,0.1,1
192,1.152,100000,1.15E-05,2.31E-06,0,0.03,1,0,30,0.1,1
193,1.158,100000,1.16E-05,2.32E-06,0,0.03,1,0,30,0.1,1
194,1.164,100000,1.16E-05,2.33E-06,0,0.03,1,0,30,0.1,1
195,1.17,100000,1.17E-05,2.35E-06,0,0.03,1,0,30,0.1,1
196,1.176,100000,1.18E-05,2.36E-06,0,0.03,1,0,30,0.1,1
197,1.182,100000,1.18E-05,2.37E-06,0,0.03,1,0,30,0.1,1
198,1.188,100000,1.19E-05,2.38E-06,0,0.03,1,0,30,0.1,1
199,1.194,100000,1.19E-05,2.39E-06,0,0.03,1,0,30,0.1,1
200,1.2,100000,1.20E-05,2.41E-06,0,0.03,1,0,30,0.1,1
201,0,100000,0,-1.79E-09,0,0.03,1,0,30,0.1,2
202,0.006,100000,6.00E-08,-2.79E-09,0,0.03,1,0,30,0.1,2
203,0.012,100000,1.20E-07,5.70E-08,0,0.03,1,0,30,0.1,2
204,0.018,100000,1.80E-07,1.17E-07,0,0.03,1,0,30,0.1,2
205,0.024,100000,2.40E-07,1.76E-07,0,0.03,1,0,30,0.1,2
206,0.03,100000,3.00E-07,2.37E-07,0,0.03,1,0,30,0.1,2
207,0.036,100000,3.60E-07,2.97E-07,0,0.03,1,0,30,0.1,2
208,0.042,100000,4.20E-07,3.56E-07,0,0.03,1,0,30,0.1,2
209,0.048,100000,4.80E-07,4.17E-07,0,0.03,1,0,30,0.1,2
210,0.054,100000,5.40E-07,4.77E-07,0,0.03,1,0,30,0.1,2
211,0.06,100000,6.00E-07,5.37E-07,0,0.03,1,0,30,0.1,2
212,0.066,100000,6.60E-07,5.96E-07,0,0.03,1,0,30,0.1,2
213,0.072,100000,7.20E-07,6.56E-07,0,0.03,1,0,30,0.1,2
214,0.078,100000,7.80E-07,7.17E-07,0,0.03,1,0,30,0.1,2
215,0.084,100000,8.40E-07,7.77E-07,0,0.03,1,0,30,0.1,2
216,0.09,100000,9.00E-07,8.37E-07,0,0.03,1,0,30,0.1,2
217,0.096,100000,9.60E-07,8.97E-07,0,0.03,1,0,30,0.1,2
218,0.102,100000,1.02E-06,9.57E-07,0,0.03,1,0,30,0.1,2
219,0.108,100000,1.08E-06,1.02E-06,0,0.03,1,0,30,0.1,2
220,0.114,100000,1.14E-06,1.08E-06,0,0.03,1,0,30,0.1,2
221,0.12,100000,1.20E-06,1.14E-06,0,0.03,1,0,30,0.1,2
222,0.126,100000,1.26E-06,1.20E-06,0,0.03,1,0,30,0.1,2
223,0.132,100000,1.32E-06,1.26E-06,0,0.03,1,0,30,0.1,2
224,0.138,100000,1.38E-06,1.32E-06,0,0.03,1,0,30,0.1,2
225,0.144,100000,1.44E-06,1.38E-06,0,0.03,1,0,30,0.1,2
226,0.15,100000,1.50E-06,1.44E-06,0,0.03,1,0,30,0.1,2
227,0.156,100000,1.56E-06,1.50E-06,0,0.03,1,0,30,0.1,2
228,0.162,100000,1.62E-06,1.56E-06,0,0.03,1,0,30,0.1,2
229,0.168,100000,1.68E-06,1.62E-06,0,0.03,1,0,30,0.1,2
230,0.174,100000,1.74E-06,1.68E-06,0,0.03,1,0,30,0.1,2
231,0.18,100000,1.80E-06,1.74E-06,0,0.03,1,0,30,0.1,2
232,0.186,100000,1.86E-06,1.80E-06,0,0.03,1,0,30,0.1,2
233,0.192,100000,1.92E-06,1.86E-06,0,0.03,1,0,30,0.1,2
234,0.198,100000,1.98E-06,1.92E-06,0,0.03,1,0,30,0.1,2
235,0.204,100000,2.04E-06,1.98E-06,0,0.03,1,0,30,0.1,2
236,0.21,100000,2.10E-06,2.04E-06,0,0.03,1,0,30,0.1,2
237,0.216,100000,2.16E-06,2.10E-06,0,0.03,1,0,30,0.1,2
238,0.222,100000,2.22E-06,2.16E-06,0,0.03,1,0,30,0.1,2
239,0.228,100000,2.28E-06,2.22E-06,1,0.03,1,1,30,0.1,2
240,0.234,100000,2.34E-06,2.28E-06,0,0.03,1,0,30,0.1,2
241,0.24,100000,2.40E-06,2.34E-06,0,0.03,1,0,30,0.1,2
242,0.246,100000,2.46E-06,2.40E-06,0,0.03,1,0,30,0.1,2
243,0.252,100000,2.52E-06,2.46E-06,1,0.03,1,1,30,0.1,2
244,0.258,100000,2.58E-06,2.52E-06,4,0.03,1,4,30,0.1,2
245,0.264,100000,2.64E-06,2.58E-06,6,0.03,1,6,30,0.1,2
246,0.27,100000,2.70E-06,2.64E-06,17,0.03,1,17,30,0.1,2
247,0.276,100000,2.76E-06,2.70E-06,47,0.03,1,47,30,0.1,2
248,0.282,100000,2.82E-06,2.76E-06,139,0.03,1,139,30,0.1,2
249,0.288,100000,2.88E-06,2.82E-06,379,0.03,1,379,30,0.1,2
250,0.294,100000,2.94E-06,2.88E-06,773,0.03,1,773,30,0.1,2
251,0.3,100000,3.00E-06,2.94E-06,1351,0.03,1,1351,30,0.1,2
252,0.306,100000,3.06E-06,3.00E-06,2294,0.03,1,2294,30,0.1,2
253,0.312,100000,3.12E-06,3.06E-06,3370,0.03,1,3370,30,0.1,2
254,0.318,100000,3.18E-06,3.12E-06,4789,0.03,1,4789,30,0.1,2
255,0.324,100000,3.24E-06,3.18E-06,6668,0.03,1,6668,30,0.1,2
256,0.33,100000,3.30E-06,3.24E-06,8940,0.03,1,8940,30,0.1,2
257,0.336,100000,3.36E-06,3.30E-06,11886,0.03,1,11886,30,0.1,2
258,0.342,100000,3.42E-06,3.36E-06,15291,0.03,1,15291,30,0.1,2
259,0.348,100000,3.48E-06,3.42E-06,19510,0.03,1,19510,30,0.1,2
260,0.354,100000,3.54E-06,3.48E-06,24259,0.03,1,24259,30,0.1,2
261,0.36,100000,3.60E-06,3.54E-06,29391,0.03,1,29391,30,0.1,2
262,0.366,100000,3.66E-06,3.60E-06,34700,0.03,1,34700,30,0.1,2
263,0.372,100000,3.72E-06,3.66E-06,41820,0.03,1,41820,30,0.1,2
264,0.378,100000,3.78E-06,3.72E-06,48143,0.03,1,48143,30,0.1,2
265,0.384,100000,3.84E-06,3.78E-06,54374,0.03,1,54374,30,0.1,2
266,0.39,100000,3.90E-06,3.84E-06,61081,0.03,1,61081,30,0.1,2
267,0.396,100000,3.96E-06,3.90E-06,68113,0.03,1,68113,30,0.1,2
268,0.402,100000,4.02E-06,3.96E-06,74700,0.03,1,74700,30,0.1,2
269,0.408,100000,4.08E-06,4.02E-06,83099,0.03,1,83099,30,0.1,2
270,0.414,100000,4.14E-06,4.08E-06,88427,0.03,1,88427,30,0.1,2
271,0.42,100000,4.20E-06,4.14E-06,94235,0.03,1,94235,30,0.1,2
272,0.426,100000,4.26E-06,4.20E-06,100302,0.03,1,100302,30,0.1,2
273,0.432,100000,4.32E-06,4.26E-06,105729,0.03,1,105729,30,0.1,2
274,0.438,100000,4.38E-06,4.32E-06,109712,0.03,1,109712,30,0.1,2
275,0.444,100000,4.44E-06,4.38E-06,115999,0.03,1,115999,30,0.1,2
276,0.45,100000,4.50E-06,4.44E-06,120300,0.03,1,120300,30,0.1,2
277,0.456,100000,4.56E-06,4.50E-06,122296,0.03,1,122296,30,0.1,2
278,0.462,100000,4.62E-06,4.56E-06,126284,0.03,1,126284,30,0.1,2
279,0.468,100000,4.68E-06,4.62E-06,130606,0.03,1,130606,30,0.1,2
280,0.474,100000,4.74E-06,4.68E-06,133842,0.03,1,133842,30,0.1,2
281,0.48,100000,4.80E-06,4.74E-06,135987,0.03,1,135987,30,0.1,2
282,0.486,100000,4.86E-06,4.80E-06,139029,0.03,1,139029,30,0.1,2
283,0.492,100000,4.92E-06,4.86E-06,139503,0.03,1,139503,30,0.1,2
284,0.498,100000,4.98E-06,4.92E-06,140956,0.03,1,140956,30,0.1,2
285,0.504,100000,5.04E-06,4.98E-06,142845,0.03,1,142845,30,0.1,2
286,0.51,100000,5.10E-06,5.04E-06,145143,0.03,1,145143,30,0.1,2
287,0.516,100000,5.16E-06,5.10E-06,145610,0.03,1,145610,30,0.1,2
288,0.522,100000,5.22E-06,5.16E-06,145806,0.03,1,145806,30,0.1,2
289,0.528,100000,5.28E-06,5.22E-06,144830,0.03,1,144830,30,0.1,2
290,0.534,100000,5.34E-06,5.28E-06,146960,0.03,1,146960,30,0.1,2
291,0.54,100000,5.40E-06,5.34E-06,148450,0.03,1,148450,30,0.1,2
292,0.546,100000,5.46E-06,5.40E-06,149156,0.03,1,149156,30,0.1,2
293,0.552,100000,5.52E-06,5.46E-06,147946,0.03,1,147946,30,0.1,2
294,0.558,100000,5.58E-06,5.52E-06,147945,0.03,1,147945,30,0.1,2
295,0.564,100000,5.64E-06,5.58E-06,148563,0.03,1,148563,30,0.1,2
296,0.57,100000,5.70E-06,5.64E-06,148438,0.03,1,148438,30,0.1,2
297,0.576,100000,5.76E-06,5.70E-06,151167,0.03,1,151167,30,0.1,2
298,0.582,100000,5.82E-06,5.76E-06,150999,0.03,1,150999,30,0.1,2
299,0.588,100000,5.88E-06,5.82E-06,148970,0.03,1,148970,30,0.1,2
300,0.594,100000,5.94E-06,5.88E-06,149653,0.03,1,149653,30,0.1,2
301,0.6,100000,6.00E-06,5.94E-06,149637,0.03,1,149637,30,0.1,2
302,0.606,100000,6.06E-06,6.00E-06,149625,0.03,1,149625,30,0.1,2
303,0.612,100000,6.12E-06,6.06E-06,149746,0.03,1,149746,30,0.1,2
304,0.618,100000,6.18E-06,6.12E-06,151622,0.03,1,151622,30,0.1,2
305,0.624,100000,6.24E-06,6.18E-06,152168,0.03,1,152168,30,0.1,2
306,0.63,100000,6.30E-06,6.24E-06,150737,0.03,1,150737,30,0.1,2
307,0.636,100000,6.36E-06,6.30E-06,151288,0.03,1,151288,30,0.1,2
308,0.642,100000,6.42E-06,6.36E-06,151197,0.03,1,151197,30,0.1,2
309,0.648,100000,6.48E-06,6.42E-06,153567,0.03,1,153567,30,0.1,2
310,0.654,100000,6.54E-06,6.48E-06,151745,0.03,1,151745,30,0.1,2
311,0.66,100000,6.60E-06,6.54E-06,150871,0.03,1,150871,30,0.1,2
312,0.666,100000,6.66E-06,6.60E-06,150709,0.03,1,150709,30,0.1,2
313,0.672,100000,6.72E-06,6.66E-06,152881,0.03,1,152881,30,0.1,2
314,0.678,100000,6.78E-06,6.72E-06,153900,0.03,1,153900,30,0.1,2
315,0.684,100000,6.84E-06,6.78E-06,152695,0.03,1,152695,30,0.1,2
316,0.69,100000,6.90E-06,6.84E-06,152029,0.03,1,152029,30,0.1,2
317,0.696,100000,6.96E-06,6.90E-06,151289,0.03,1,151289,30,0.1,2
318,0.702,100000,7.02E-06,6.96E-06,152017,0.03,1,152017,30,0.1,2
319,0.708,100000,7.08E-06,7.02E-06,151869,0.03,1,151869,30,0.1,2
320,0.714,100000,7.14E-06,7.08E-06,152678,0.03,1,152678,30,0.1,2
321,0.72,100000,7.20E-06,7.14E-06,151037,0.03,1,151037,30,0.1,2
322,0.726,100000,7.26E-06,7.20E-06,151114,0.03,1,151114,30,0.1,2
323,0.732,100000,7.32E-06,7.26E-06,151268,0.03,1,151268,30,0.1,2
324,0.738,100000,7.38E-06,7.32E-06,151663,0.03,1,151663,30,0.1,2
325,0.744,100000,7.44E-06,7.38E-06,152234,0.03,1,152234,30,0.1,2
326,0.75,100000,7.50E-06,7.44E-06,151582,0.03,1,151582,30,0.1,2
327,0.756,100000,7.56E-06,7.50E-06,153724,0.03,1,153724,30,0.1,2
328,0.762,100000,7.62E-06,7.56E-06,154029,0.03,1,154029,30,0.1,2
329,0.768,100000,7.68E-06,7.62E-06,153244,0.03,1,153244,30,0.1,2
330,0.774,100000,7.74E-06,7.68E-06,152494,0.03,1,152494,30,0.1,2
